Job ID,Job Name,Submit,Start,End,Runtime / h,Scheduling Coefficient,Job Size / Nodes,Charged Usage / CUs,Raw Usage / CUs
1825884,u-ch427-n96-start-paper-x0-00.fcm_make2_drivers.19880901T0000Z,2022-06-15 14:47:02,2022-06-15 14:47:29,2022-06-15 14:47:44,0:00:15,0.357,1,0.004,0.004
1825885,u-ch427-n96-start-paper-x0-10.ens_setup_all.19880901T0000Z,2022-06-15 14:47:10,2022-06-15 14:47:29,2022-06-15 14:47:54,0:00:25,0.568,1,0.007,0.007
1825886,u-ch427-n96-start-paper-x0-10.install_cold.19880901T0000Z,2022-06-15 14:47:10,2022-06-15 14:47:12,2022-06-15 14:47:21,0:00:09,0.818,1,0.002,0.002
1825887,u-ch427-n96-start-paper-x0-10.xml.19880901T0000Z,2022-06-15 14:47:10,2022-06-15 14:47:29,2022-06-15 14:47:44,0:00:15,0.441,1,0.004,0.004
1825888,u-ch427-n96-start-paper-x0-01.fcm_make2_drivers.19880901T0000Z,2022-06-15 14:47:11,2022-06-15 14:47:29,2022-06-15 14:47:44,0:00:15,0.455,1,0.004,0.004
1825890,u-ch427-n96-start-paper-x0-00.fcm_make2_um.19880901T0000Z,2022-06-15 14:47:15,2022-06-15 14:47:29,2022-06-15 14:56:03,0:08:34,0.973,1,0.143,0.143
1825892,u-ch427-n96-start-paper-x0-20.ens_setup_all.19880901T0000Z,2022-06-15 14:47:19,2022-06-15 14:47:29,2022-06-15 14:47:54,0:00:25,0.714,1,0.007,0.007
1825893,u-ch427-n96-start-paper-x0-20.install_cold.19880901T0000Z,2022-06-15 14:47:20,2022-06-15 14:47:20,2022-06-15 14:47:31,0:00:11,1,1,0.003,0.003
1825894,u-ch427-n96-start-paper-x0-20.xml.19880901T0000Z,2022-06-15 14:47:20,2022-06-15 14:47:29,2022-06-15 14:47:44,0:00:15,0.625,1,0.004,0.004
1825895,u-ch427-n96-start-paper-x0-10.fcm_make2_drivers.19880901T0000Z,2022-06-15 14:47:21,2022-06-15 14:47:29,2022-06-15 14:47:44,0:00:15,0.652,1,0.004,0.004
1825896,u-ch427-n96-start-paper-x0-01.fcm_make2_um.19880901T0000Z,2022-06-15 14:47:23,2022-06-15 14:47:29,2022-06-15 14:55:59,0:08:30,0.988,1,0.142,0.142
1825897,u-ch427-n96-start-paper-x0-30.ens_setup_all.19880901T0000Z,2022-06-15 14:47:31,2022-06-15 14:48:25,2022-06-15 14:48:51,0:00:26,0.325,1,0.007,0.007
1825898,u-ch427-n96-start-paper-x0-30.install_cold.19880901T0000Z,2022-06-15 14:47:31,2022-06-15 14:47:34,2022-06-15 14:47:44,0:00:10,0.769,1,0.003,0.003
1825899,u-ch427-n96-start-paper-x0-30.xml.19880901T0000Z,2022-06-15 14:47:31,2022-06-15 14:48:25,2022-06-15 14:48:40,0:00:15,0.217,1,0.004,0.004
1825900,u-ch427-n96-start-paper-x0-20.fcm_make2_drivers.19880901T0000Z,2022-06-15 14:47:34,2022-06-15 14:48:25,2022-06-15 14:48:42,0:00:17,0.25,1,0.005,0.005
1825901,u-ch427-n96-start-paper-x0-10.fcm_make2_um.19880901T0000Z,2022-06-15 14:47:36,2022-06-15 14:48:25,2022-06-15 14:57:03,0:08:38,0.914,1,0.144,0.144
1825902,u-ch427-n96-start-paper-x0-30.fcm_make2_drivers.19880901T0000Z,2022-06-15 14:47:41,2022-06-15 14:48:25,2022-06-15 14:48:42,0:00:17,0.279,1,0.005,0.005
1825904,u-ch427-n96-start-paper-x0-20.fcm_make2_um.19880901T0000Z,2022-06-15 14:47:46,2022-06-15 14:48:25,2022-06-15 14:56:55,0:08:30,0.929,1,0.142,0.142
1825905,u-ch427-n96-start-paper-x0-30.fcm_make2_um.19880901T0000Z,2022-06-15 14:47:55,2022-06-15 14:48:25,2022-06-15 14:57:08,0:08:43,0.946,1,0.145,0.145
1825934,u-ch427-n512-template-start-paper-x0-00.install_ancil.19880901T0000Z,2022-06-15 14:48:53,2022-06-15 14:48:55,2022-06-15 14:49:04,0:00:09,0.818,1,0.002,0.002
1825944,u-ch427-n96-start-paper-x0-00.install_ancil.19880901T0000Z,2022-06-15 14:51:57,2022-06-15 14:51:57,2022-06-15 14:52:06,0:00:09,1,1,0.002,0.002
1825945,u-ch427-n96-start-paper-x0-01.install_ancil.19880901T0000Z,2022-06-15 14:52:06,2022-06-15 14:52:09,2022-06-15 14:52:17,0:00:08,0.727,1,0.002,0.002
1825946,u-ch427-n96-start-paper-x0-10.install_ancil.19880901T0000Z,2022-06-15 14:52:17,2022-06-15 14:52:19,2022-06-15 14:52:29,0:00:10,0.833,1,0.003,0.003
1825948,u-ch427-n96-start-paper-x0-20.install_ancil.19880901T0000Z,2022-06-15 14:52:27,2022-06-15 14:52:29,2022-06-15 14:52:39,0:00:10,0.833,1,0.003,0.003
1825951,u-ch427-n96-start-paper-x0-30.install_ancil.19880901T0000Z,2022-06-15 14:52:37,2022-06-15 14:52:39,2022-06-15 14:52:48,0:00:09,0.818,1,0.002,0.002
1825957,u-ch427-n96-start-paper-x0-50.ens_setup_all.19880901T0000Z,2022-06-15 14:53:40,2022-06-15 14:54:10,2022-06-15 14:54:35,0:00:25,0.455,1,0.007,0.007
1825958,u-ch427-n96-start-paper-x0-50.install_cold.19880901T0000Z,2022-06-15 14:53:40,2022-06-15 14:53:41,2022-06-15 14:53:51,0:00:10,0.909,1,0.003,0.003
1825959,u-ch427-n96-start-paper-x0-50.xml.19880901T0000Z,2022-06-15 14:53:40,2022-06-15 14:54:10,2022-06-15 14:54:25,0:00:15,0.333,1,0.004,0.004
1825960,u-ch427-n96-start-paper-x0-50.fcm_make2_drivers.19880901T0000Z,2022-06-15 14:53:52,2022-06-15 14:54:10,2022-06-15 14:54:25,0:00:15,0.455,1,0.004,0.004
1825961,u-ch427-n96-start-paper-x0-100.ens_setup_all.19880901T0000Z,2022-06-15 14:53:54,2022-06-15 14:54:10,2022-06-15 14:54:35,0:00:25,0.61,1,0.007,0.007
1825962,u-ch427-n96-start-paper-x0-100.install_cold.19880901T0000Z,2022-06-15 14:53:54,2022-06-15 14:53:55,2022-06-15 14:54:05,0:00:10,0.909,1,0.003,0.003
1825963,u-ch427-n96-start-paper-x0-100.xml.19880901T0000Z,2022-06-15 14:53:54,2022-06-15 14:54:10,2022-06-15 14:54:25,0:00:15,0.484,1,0.004,0.004
1825965,u-ch427-n96-start-paper-x0-50.fcm_make2_um.19880901T0000Z,2022-06-15 14:54:03,2022-06-15 14:54:10,2022-06-15 15:02:47,0:08:37,0.987,1,0.144,0.144
1825966,u-ch427-n96-start-paper-x0-100.fcm_make2_drivers.19880901T0000Z,2022-06-15 14:54:04,2022-06-15 14:54:10,2022-06-15 14:54:25,0:00:15,0.714,1,0.004,0.004
1825972,u-ch427-n96-start-paper-x0-100.fcm_make2_um.19880901T0000Z,2022-06-15 14:54:17,2022-06-15 14:55:10,2022-06-15 15:03:49,0:08:39,0.907,1,0.144,0.144
1825973,u-ch427-n512-template-start-paper-x0-00.atmos_main.19880901T0000Z,2022-06-15 14:54:20,2022-06-15 14:55:16,2022-06-15 16:27:26,1:32:10,0.99,75,0,115.208
1825978,u-ch427-n216-start-paper-x0-00.ens_setup_all.19880901T0000Z,2022-06-15 14:54:40,2022-06-15 14:55:10,2022-06-15 14:55:35,0:00:25,0.455,1,0.007,0.007
1825979,u-ch427-n216-start-paper-x0-00.install_cold.19880901T0000Z,2022-06-15 14:54:40,2022-06-15 14:54:41,2022-06-15 14:54:50,0:00:09,0.9,1,0.002,0.002
1825980,u-ch427-n216-start-paper-x0-00.xml.19880901T0000Z,2022-06-15 14:54:40,2022-06-15 14:55:10,2022-06-15 14:55:25,0:00:15,0.333,1,0.004,0.004
1825981,u-ch427-n216-start-paper-x0-00.fcm_make2_drivers.19880901T0000Z,2022-06-15 14:54:50,2022-06-15 14:55:10,2022-06-15 14:55:25,0:00:15,0.429,1,0.004,0.004
1825982,u-ch427-n216-start-paper-x0-01.ens_setup_all.19880901T0000Z,2022-06-15 14:54:50,2022-06-15 14:55:10,2022-06-15 14:55:35,0:00:25,0.556,1,0.007,0.007
1825983,u-ch427-n216-start-paper-x0-01.install_cold.19880901T0000Z,2022-06-15 14:54:50,2022-06-15 14:54:53,2022-06-15 14:55:02,0:00:09,0.75,1,0.002,0.002
1825984,u-ch427-n216-start-paper-x0-01.xml.19880901T0000Z,2022-06-15 14:54:50,2022-06-15 14:55:10,2022-06-15 14:55:25,0:00:15,0.429,1,0.004,0.004
1825986,u-ch427-n216-start-paper-x0-01.fcm_make2_drivers.19880901T0000Z,2022-06-15 14:55:01,2022-06-15 14:55:10,2022-06-15 14:55:25,0:00:15,0.625,1,0.004,0.004
1825987,u-ch427-n216-start-paper-x0-10.ens_setup_all.19880901T0000Z,2022-06-15 14:55:02,2022-06-15 14:55:10,2022-06-15 14:55:37,0:00:27,0.771,1,0.007,0.007
1825988,u-ch427-n216-start-paper-x0-10.install_cold.19880901T0000Z,2022-06-15 14:55:02,2022-06-15 14:55:04,2022-06-15 14:55:15,0:00:11,0.846,1,0.003,0.003
1825989,u-ch427-n216-start-paper-x0-10.xml.19880901T0000Z,2022-06-15 14:55:02,2022-06-15 14:55:10,2022-06-15 14:55:25,0:00:15,0.652,1,0.004,0.004
1825990,u-ch427-n216-start-paper-x0-00.fcm_make2_um.19880901T0000Z,2022-06-15 14:55:02,2022-06-15 14:55:10,2022-06-15 15:03:46,0:08:36,0.985,1,0.143,0.143
1825991,u-ch427-n216-start-paper-x0-10.fcm_make2_drivers.19880901T0000Z,2022-06-15 14:55:17,2022-06-15 14:56:10,2022-06-15 14:56:25,0:00:15,0.221,1,0.004,0.004
1825992,u-ch427-n216-start-paper-x0-01.fcm_make2_um.19880901T0000Z,2022-06-15 14:55:17,2022-06-15 14:56:10,2022-06-15 15:05:00,0:08:50,0.909,1,0.147,0.147
1825993,u-ch427-n216-start-paper-x0-10.fcm_make2_um.19880901T0000Z,2022-06-15 14:55:35,2022-06-15 14:56:10,2022-06-15 15:05:06,0:08:56,0.939,1,0.149,0.149
1826033,u-ch427-n96-start-paper-x0-00.atmos_main.19880901T0000Z,2022-06-15 14:57:26,2022-06-15 14:58:19,2022-06-15 15:00:11,0:01:52,0.679,11,0,0.342
1826034,u-ch427-n96-start-paper-x0-01.atmos_main.19880901T0000Z,2022-06-15 14:57:34,2022-06-15 14:58:19,2022-06-15 15:00:04,0:01:45,0.7,11,0,0.321
1826036,u-ch427-n96-start-paper-x0-10.atmos_main.19880901T0000Z,2022-06-15 14:57:45,2022-06-15 14:59:18,2022-06-15 15:01:02,0:01:44,0.528,11,0,0.318
1826037,u-ch427-n96-start-paper-x0-20.atmos_main.19880901T0000Z,2022-06-15 14:57:56,2022-06-15 14:59:18,2022-06-15 15:01:02,0:01:44,0.559,11,0,0.318
1826038,u-ch427-n96-start-paper-x0-30.atmos_main.19880901T0000Z,2022-06-15 14:58:04,2022-06-15 14:59:18,2022-06-15 15:01:02,0:01:44,0.584,11,0,0.318
1826041,u-ch427-n96-start-paper-x0-50.install_ancil.19880901T0000Z,2022-06-15 14:58:45,2022-06-15 14:58:49,2022-06-15 14:58:58,0:00:09,0.692,1,0.002,0.002
1826042,u-ch427-n96-start-paper-x0-100.install_ancil.19880901T0000Z,2022-06-15 14:58:59,2022-06-15 14:59:00,2022-06-15 14:59:08,0:00:08,0.889,1,0.002,0.002
1826046,u-ch427-n216-start-paper-x0-00.install_ancil.19880901T0000Z,2022-06-15 14:59:45,2022-06-15 14:59:48,2022-06-15 14:59:57,0:00:09,0.75,1,0.002,0.002
1826047,u-ch427-n216-start-paper-x0-01.install_ancil.19880901T0000Z,2022-06-15 14:59:56,2022-06-15 15:00:00,2022-06-15 15:00:11,0:00:11,0.733,1,0.003,0.003
1826049,u-ch427-n216-start-paper-x0-10.install_ancil.19880901T0000Z,2022-06-15 15:00:11,2022-06-15 15:00:13,2022-06-15 15:00:23,0:00:10,0.833,1,0.003,0.003
1826071,u-ch427-n96-start-paper-x0-50.atmos_main.19880901T0000Z,2022-06-15 15:04:13,2022-06-15 15:10:15,2022-06-15 15:11:59,0:01:44,0.223,11,0,0.318
1826072,u-ch427-n96-start-paper-x0-100.atmos_main.19880901T0000Z,2022-06-15 15:04:28,2022-06-15 15:10:15,2022-06-15 15:11:59,0:01:44,0.231,11,0,0.318
1826077,u-ch427-n216-start-paper-x0-00.atmos_main.19880901T0000Z,2022-06-15 15:05:13,2022-06-15 15:06:15,2022-06-15 15:09:56,0:03:41,0.781,36,0,2.21
1826078,u-ch427-n216-start-paper-x0-01.atmos_main.19880901T0000Z,2022-06-15 15:05:29,2022-06-15 15:06:15,2022-06-15 15:09:56,0:03:41,0.828,36,0,2.21
1826080,u-ch427-n216-start-paper-x0-10.atmos_main.19880901T0000Z,2022-06-15 15:05:43,2022-06-15 15:10:15,2022-06-15 15:13:51,0:03:36,0.443,36,0,2.16
1826172,u-ch427-n216-start-paper-x0-20.ens_setup_all.19880901T0000Z,2022-06-15 15:23:12,2022-06-15 15:23:57,2022-06-15 15:24:21,0:00:24,0.348,1,0.007,0.007
1826173,u-ch427-n216-start-paper-x0-20.install_cold.19880901T0000Z,2022-06-15 15:23:12,2022-06-15 15:23:14,2022-06-15 15:23:25,0:00:11,0.846,1,0.003,0.003
1826175,u-ch427-n216-start-paper-x0-20.xml.19880901T0000Z,2022-06-15 15:23:12,2022-06-15 15:23:57,2022-06-15 15:24:11,0:00:14,0.237,1,0.004,0.004
1826177,u-ch427-n216-start-paper-x0-30.ens_setup_all.19880901T0000Z,2022-06-15 15:23:22,2022-06-15 15:23:57,2022-06-15 15:24:21,0:00:24,0.407,1,0.007,0.007
1826178,u-ch427-n216-start-paper-x0-30.install_cold.19880901T0000Z,2022-06-15 15:23:22,2022-06-15 15:23:26,2022-06-15 15:23:36,0:00:10,0.714,1,0.003,0.003
1826179,u-ch427-n216-start-paper-x0-30.xml.19880901T0000Z,2022-06-15 15:23:22,2022-06-15 15:23:57,2022-06-15 15:24:11,0:00:14,0.286,1,0.004,0.004
1826180,u-ch427-n216-start-paper-x0-20.fcm_make2_drivers.19880901T0000Z,2022-06-15 15:23:22,2022-06-15 15:23:57,2022-06-15 15:24:11,0:00:14,0.286,1,0.004,0.004
1826181,u-ch427-n216-start-paper-x0-50.ens_setup_all.19880901T0000Z,2022-06-15 15:23:32,2022-06-15 15:23:57,2022-06-15 15:24:21,0:00:24,0.49,1,0.007,0.007
1826182,u-ch427-n216-start-paper-x0-50.install_cold.19880901T0000Z,2022-06-15 15:23:32,2022-06-15 15:23:34,2022-06-15 15:23:44,0:00:10,0.833,1,0.003,0.003
1826184,u-ch427-n216-start-paper-x0-50.xml.19880901T0000Z,2022-06-15 15:23:32,2022-06-15 15:23:57,2022-06-15 15:24:11,0:00:14,0.359,1,0.004,0.004
1826185,u-ch427-n216-start-paper-x0-30.fcm_make2_drivers.19880901T0000Z,2022-06-15 15:23:32,2022-06-15 15:24:55,2022-06-15 15:25:10,0:00:15,0.153,1,0.004,0.004
1826186,u-ch427-n216-start-paper-x0-20.fcm_make2_um.19880901T0000Z,2022-06-15 15:23:35,2022-06-15 15:23:57,2022-06-15 15:32:36,0:08:39,0.959,1,0.144,0.144
1826187,u-ch427-n216-start-paper-x0-50.fcm_make2_drivers.19880901T0000Z,2022-06-15 15:23:43,2022-06-15 15:23:57,2022-06-15 15:24:11,0:00:14,0.5,1,0.004,0.004
1826188,u-ch427-n216-start-paper-x0-30.fcm_make2_um.19880901T0000Z,2022-06-15 15:23:46,2022-06-15 15:23:57,2022-06-15 15:32:41,0:08:44,0.979,1,0.146,0.146
1826189,u-ch427-n216-start-paper-x0-50.fcm_make2_um.19880901T0000Z,2022-06-15 15:23:59,2022-06-15 15:24:55,2022-06-15 15:33:39,0:08:44,0.903,1,0.146,0.146
1826220,u-ch427-n216-start-paper-x0-20.install_ancil.19880901T0000Z,2022-06-15 15:28:19,2022-06-15 15:28:23,2022-06-15 15:28:32,0:00:09,0.692,1,0.002,0.002
1826221,u-ch427-n216-start-paper-x0-30.install_ancil.19880901T0000Z,2022-06-15 15:28:28,2022-06-15 15:28:28,2022-06-15 15:28:37,0:00:09,1,1,0.002,0.002
1826223,u-ch427-n216-start-paper-x0-50.install_ancil.19880901T0000Z,2022-06-15 15:28:38,2022-06-15 15:28:41,2022-06-15 15:28:50,0:00:09,0.75,1,0.002,0.002
1826229,u-ch427-n512-start-paper-x0-00.install_cold.19880901T0000Z,2022-06-15 15:29:06,2022-06-15 15:29:10,2022-06-15 15:29:20,0:00:10,0.714,1,0.003,0.003
1826230,u-ch427-n512-start-paper-x0-00.xml.19880901T0000Z,2022-06-15 15:29:06,2022-06-15 15:29:50,2022-06-15 15:30:04,0:00:14,0.241,1,0.004,0.004
1826232,u-ch427-n512-start-paper-x0-01.ens_setup_all.19880901T0000Z,2022-06-15 15:29:18,2022-06-15 15:29:50,2022-06-15 15:30:09,0:00:19,0.373,1,0.005,0.005
1826233,u-ch427-n512-start-paper-x0-00.fcm_make2_drivers.19880901T0000Z,2022-06-15 15:29:18,2022-06-15 15:29:50,2022-06-15 15:30:04,0:00:14,0.304,1,0.004,0.004
1826234,u-ch427-n512-start-paper-x0-01.install_cold.19880901T0000Z,2022-06-15 15:29:18,2022-06-15 15:29:20,2022-06-15 15:29:29,0:00:09,0.818,1,0.002,0.002
1826235,u-ch427-n512-start-paper-x0-01.xml.19880901T0000Z,2022-06-15 15:29:18,2022-06-15 15:29:50,2022-06-15 15:30:04,0:00:14,0.304,1,0.004,0.004
1826236,u-ch427-n512-start-paper-x0-10.ens_setup_all.19880901T0000Z,2022-06-15 15:29:25,2022-06-15 15:29:50,2022-06-15 15:30:50,0:01:00,0.706,1,0.017,0.017
1826237,u-ch427-n512-start-paper-x0-10.install_cold.19880901T0000Z,2022-06-15 15:29:25,2022-06-15 15:29:29,2022-06-15 15:29:39,0:00:10,0.714,1,0.003,0.003
1826238,u-ch427-n512-start-paper-x0-10.xml.19880901T0000Z,2022-06-15 15:29:25,2022-06-15 15:29:50,2022-06-15 15:30:04,0:00:14,0.359,1,0.004,0.004
1826240,u-ch427-n512-start-paper-x0-01.fcm_make2_drivers.19880901T0000Z,2022-06-15 15:29:27,2022-06-15 15:29:50,2022-06-15 15:30:04,0:00:14,0.378,1,0.004,0.004
1826241,u-ch427-n512-start-paper-x0-00.fcm_make2_um.19880901T0000Z,2022-06-15 15:29:30,2022-06-15 15:29:50,2022-06-15 15:38:37,0:08:47,0.963,1,0.146,0.146
1826242,u-ch427-n512-start-paper-x0-20.ens_setup_all.19880901T0000Z,2022-06-15 15:29:35,2022-06-15 15:29:50,2022-06-15 15:31:36,0:01:46,0.876,1,0.029,0.029
1826243,u-ch427-n512-start-paper-x0-20.install_cold.19880901T0000Z,2022-06-15 15:29:35,2022-06-15 15:29:37,2022-06-15 15:29:46,0:00:09,0.818,1,0.002,0.002
1826244,u-ch427-n512-start-paper-x0-20.xml.19880901T0000Z,2022-06-15 15:29:35,2022-06-15 15:29:50,2022-06-15 15:30:04,0:00:14,0.483,1,0.004,0.004
1826245,u-ch427-n512-start-paper-x0-10.fcm_make2_drivers.19880901T0000Z,2022-06-15 15:29:37,2022-06-15 15:29:50,2022-06-15 15:30:04,0:00:14,0.519,1,0.004,0.004
1826246,u-ch427-n512-start-paper-x0-01.fcm_make2_um.19880901T0000Z,2022-06-15 15:29:40,2022-06-15 15:29:50,2022-06-15 15:38:25,0:08:35,0.981,1,0.143,0.143
1826247,u-ch427-n512-start-paper-x0-30.ens_setup_all.19880901T0000Z,2022-06-15 15:29:45,2022-06-15 15:29:50,2022-06-15 15:32:22,0:02:32,0.968,1,0.042,0.042
1826248,u-ch427-n512-start-paper-x0-30.install_cold.19880901T0000Z,2022-06-15 15:29:45,2022-06-15 15:29:45,2022-06-15 15:29:57,0:00:12,1,1,0.003,0.003
1826249,u-ch427-n512-start-paper-x0-30.xml.19880901T0000Z,2022-06-15 15:29:45,2022-06-15 15:29:50,2022-06-15 15:30:04,0:00:14,0.737,1,0.004,0.004
1826250,u-ch427-n512-start-paper-x0-20.fcm_make2_drivers.19880901T0000Z,2022-06-15 15:29:47,2022-06-15 15:29:50,2022-06-15 15:30:04,0:00:14,0.824,1,0.004,0.004
1826253,u-ch427-n512-start-paper-x0-10.fcm_make2_um.19880901T0000Z,2022-06-15 15:29:52,2022-06-15 15:30:49,2022-06-15 15:39:19,0:08:30,0.899,1,0.142,0.142
1826254,u-ch427-n512-start-paper-x0-30.fcm_make2_drivers.19880901T0000Z,2022-06-15 15:29:57,2022-06-15 15:30:49,2022-06-15 15:31:03,0:00:14,0.212,1,0.004,0.004
1826255,u-ch427-n512-start-paper-x0-20.fcm_make2_um.19880901T0000Z,2022-06-15 15:30:02,2022-06-15 15:30:49,2022-06-15 15:39:20,0:08:31,0.916,1,0.142,0.142
1826256,u-ch427-n512-start-paper-x0-30.fcm_make2_um.19880901T0000Z,2022-06-15 15:30:09,2022-06-15 15:30:49,2022-06-15 15:39:16,0:08:27,0.927,1,0.141,0.141
1826272,u-ch427-n216-start-paper-x0-20.atmos_main.19880901T0000Z,2022-06-15 15:33:44,2022-06-15 15:34:51,2022-06-15 15:38:29,0:03:38,0.765,36,0,2.18
1826273,u-ch427-n216-start-paper-x0-30.atmos_main.19880901T0000Z,2022-06-15 15:33:57,2022-06-15 15:34:51,2022-06-15 15:38:29,0:03:38,0.801,36,0,2.18
1826275,u-ch427-n216-start-paper-x0-50.atmos_main.19880901T0000Z,2022-06-15 15:34:12,2022-06-15 15:41:52,2022-06-15 15:45:30,0:03:38,0.322,36,0,2.18
1826276,u-ch427-n512-start-paper-x0-00.install_ancil.19880901T0000Z,2022-06-15 15:34:12,2022-06-15 15:34:13,2022-06-15 15:34:22,0:00:09,0.9,1,0.002,0.002
1826278,u-ch427-n512-start-paper-x0-01.install_ancil.19880901T0000Z,2022-06-15 15:34:24,2022-06-15 15:34:24,2022-06-15 15:34:33,0:00:09,1,1,0.002,0.002
1826284,u-ch427-n512-start-paper-x0-10.install_ancil.19880901T0000Z,2022-06-15 15:34:31,2022-06-15 15:34:32,2022-06-15 15:34:40,0:00:08,0.889,1,0.002,0.002
1826285,u-ch427-n512-start-paper-x0-20.install_ancil.19880901T0000Z,2022-06-15 15:34:40,2022-06-15 15:34:47,2022-06-15 15:34:57,0:00:10,0.588,1,0.003,0.003
1826286,u-ch427-n512-start-paper-x0-30.install_ancil.19880901T0000Z,2022-06-15 15:34:52,2022-06-15 15:34:55,2022-06-15 15:35:02,0:00:07,0.7,1,0.002,0.002
1826303,u-ch427-n512-start-paper-x0-00.atmos_main.19880901T0000Z,2022-06-15 15:39:39,2022-06-15 15:45:55,2022-06-15 17:08:26,1:22:31,0.929,45,0,61.887
1826304,u-ch427-n512-start-paper-x0-01.atmos_main.19880901T0000Z,2022-06-15 15:39:52,2022-06-15 15:45:55,2022-06-15 17:16:29,1:30:34,0.937,45,0,67.925
1826305,u-ch427-n512-start-paper-x0-10.atmos_main.19880901T0000Z,2022-06-15 15:40:04,2022-06-15 17:40:45,2022-06-15 19:21:53,1:41:08,0.456,315,0,530.95
1826307,u-ch427-n512-start-paper-x0-20.atmos_main.19880901T0000Z,2022-06-15 15:40:14,2022-06-15 19:22:38,2022-06-15 20:25:07,1:02:29,0.219,615,0,640.454
1826418,u-ch427-n96-start-paper-x0-00.install_cold.19880901T0000Z,2022-06-15 15:55:52,2022-06-15 15:55:54,2022-06-15 15:56:07,0:00:13,0.867,1,0.004,0.004
1826419,u-ch427-n96-start-paper-x0-00.xml.19880901T0000Z,2022-06-15 15:55:52,2022-06-15 15:56:42,2022-06-15 15:56:54,0:00:12,0.194,1,0.003,0.003
1826437,u-ch427-n96-start-paper-x0-00.fcm_make2_drivers.19880901T0000Z,2022-06-15 15:56:02,2022-06-15 15:56:42,2022-06-15 15:56:56,0:00:14,0.259,1,0.004,0.004
1826440,u-ch427-n96-start-paper-x0-01.ens_setup_all.19880901T0000Z,2022-06-15 15:56:04,2022-06-15 15:56:42,2022-06-15 15:57:01,0:00:19,0.333,1,0.005,0.005
1826441,u-ch427-n96-start-paper-x0-01.install_cold.19880901T0000Z,2022-06-15 15:56:04,2022-06-15 15:56:09,2022-06-15 15:56:18,0:00:09,0.643,1,0.002,0.002
1826442,u-ch427-n96-start-paper-x0-01.xml.19880901T0000Z,2022-06-15 15:56:04,2022-06-15 15:56:42,2022-06-15 15:56:54,0:00:12,0.24,1,0.003,0.003
1826444,u-ch427-n96-start-paper-x0-00.fcm_make2_um.19880901T0000Z,2022-06-15 15:56:13,2022-06-15 15:56:42,2022-06-15 16:05:29,0:08:47,0.948,1,0.146,0.146
1826445,u-ch427-n96-start-paper-x0-01.fcm_make2_drivers.19880901T0000Z,2022-06-15 15:56:15,2022-06-15 15:56:42,2022-06-15 15:56:56,0:00:14,0.341,1,0.004,0.004
1826446,u-ch427-n96-start-paper-x0-10.ens_setup_all.19880901T0000Z,2022-06-15 15:56:20,2022-06-15 15:56:42,2022-06-15 15:57:40,0:00:58,0.725,1,0.016,0.016
1826447,u-ch427-n96-start-paper-x0-10.install_cold.19880901T0000Z,2022-06-15 15:56:20,2022-06-15 15:56:23,2022-06-15 15:56:33,0:00:10,0.769,1,0.003,0.003
1826448,u-ch427-n96-start-paper-x0-10.xml.19880901T0000Z,2022-06-15 15:56:20,2022-06-15 15:57:42,2022-06-15 15:57:54,0:00:12,0.128,1,0.003,0.003
1826450,u-ch427-n96-start-paper-x0-01.fcm_make2_um.19880901T0000Z,2022-06-15 15:56:27,2022-06-15 15:57:42,2022-06-15 16:06:28,0:08:46,0.875,1,0.146,0.146
1826451,u-ch427-n96-start-paper-x0-10.fcm_make2_drivers.19880901T0000Z,2022-06-15 15:56:32,2022-06-15 15:57:42,2022-06-15 15:57:59,0:00:17,0.195,1,0.005,0.005
1826452,u-ch427-n96-start-paper-x0-20.ens_setup_all.19880901T0000Z,2022-06-15 15:56:34,2022-06-15 15:57:42,2022-06-15 15:59:26,0:01:44,0.605,1,0.029,0.029
1826453,u-ch427-n96-start-paper-x0-20.install_cold.19880901T0000Z,2022-06-15 15:56:34,2022-06-15 15:56:37,2022-06-15 15:56:46,0:00:09,0.75,1,0.002,0.002
1826454,u-ch427-n96-start-paper-x0-20.xml.19880901T0000Z,2022-06-15 15:56:34,2022-06-15 15:57:42,2022-06-15 15:57:54,0:00:12,0.15,1,0.003,0.003
1826458,u-ch427-n96-start-paper-x0-20.fcm_make2_drivers.19880901T0000Z,2022-06-15 15:56:46,2022-06-15 15:57:42,2022-06-15 15:57:59,0:00:17,0.233,1,0.005,0.005
1826459,u-ch427-n96-start-paper-x0-10.fcm_make2_um.19880901T0000Z,2022-06-15 15:56:46,2022-06-15 15:58:42,2022-06-15 16:07:28,0:08:46,0.819,1,0.146,0.146
1826460,u-ch427-n96-start-paper-x0-30.ens_setup_all.19880901T0000Z,2022-06-15 15:56:51,2022-06-15 15:57:42,2022-06-15 16:00:12,0:02:30,0.746,1,0.042,0.042
1826461,u-ch427-n96-start-paper-x0-30.install_cold.19880901T0000Z,2022-06-15 15:56:51,2022-06-15 15:56:54,2022-06-15 15:57:04,0:00:10,0.769,1,0.003,0.003
1826462,u-ch427-n96-start-paper-x0-30.xml.19880901T0000Z,2022-06-15 15:56:51,2022-06-15 15:57:42,2022-06-15 15:57:54,0:00:12,0.19,1,0.003,0.003
1826463,u-ch427-n96-start-paper-x0-20.fcm_make2_um.19880901T0000Z,2022-06-15 15:56:59,2022-06-15 15:57:42,2022-06-15 16:06:16,0:08:34,0.923,1,0.143,0.143
